"filename", "language", "HTML", "PHP", "JavaScript", "PostCSS", "XML", "JSON", "JSON with Comments", "Markdown", "SCSS", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\anasayfatest\main_content copy.php", "PHP", 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 2, 234, 565
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\anasayfatest\main_content.php", "PHP", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41, 194
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\anket\katil\main_content.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 68
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\anket\olustur\main_content.php", "PHP", 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44, 289
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\anket\rapor\main_content.php", "PHP", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 64
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\arac\list\main_content.php", "PHP", 0, 778, 0, 0, 0, 0, 0, 0, 0, 0, 2, 416, 1196
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\ariza\form\main_content.php", "PHP", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 83
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\ariza\list\main_content.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\arvento\main_content.php", "PHP", 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 14, 65, 370
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\ayar\form\main_content.php", "PHP", 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 215
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\banner\form\main_content.php", "PHP", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 142
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\banner\list\main_content.php", "PHP", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 98
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\base_view.php", "PHP", 0, 357, 0, 0, 0, 0, 0, 0, 0, 0, 15, 114, 486
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\base_view_modal.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 110
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\baslik_havuz_liste\main_content.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 59
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\baslik_havuz_tanimla\main_content.php", "PHP", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 135
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\form\main_content.php", "PHP", 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 283
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\iade_etiket\main_content.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 79
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\isleme_alinanlar\main_content.php", "PHP", 0, 1028, 0, 0, 0, 0, 0, 0, 0, 0, 3, 434, 1465
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\list\main_content.php", "PHP", 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 146
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\print_kargo\main_content.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 117
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\qr\print_qr.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 70
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\qr\serial.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 70
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\report\main_content.php", "PHP", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 123
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\baslik\tamamlanan_basliklar\main_content.php", "PHP", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 156
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bildirim\firebase\main_content.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 63
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bildirim\form\main_content.php", "PHP", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 77
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bildirim\list\bildirim_gonder.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 70
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bildirim\list\main_content.php", "PHP", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 149
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bordro\form\main_content.php", "PHP", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 199
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bordro\list\main_content.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 68
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\bordro\lock\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 103
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\calisma_plani\form\main_content.php", "PHP", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 71
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\calisma_plani\list\main_content.php", "PHP", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 127
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\borclu_cihazlar\main_content.php", "PHP", 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 235
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\cihaz_degisim\main_content.php", "PHP", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 198
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\cihaz_haritasi\main_content.php", "PHP", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 172
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\cihaz_havuz_guncelle\main_content.php", "PHP", 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 5, 85, 285
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\cihaz_havuz_liste\main_content.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 127
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\cihaz_havuz_tanimla\main_content.php", "PHP", 0, 454, 0, 0, 0, 0, 0, 0, 0, 0, 28, 245, 727
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\cihaz_sehir\main_content.php", "PHP", 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 172
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\form\main_content.php", "PHP", 0, 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 838
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\garanti_sorgulayanlar\main_content.php", "PHP", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 171
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\iptal_edilen_siparis_urunleri\main_content.php", "PHP", 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 150
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\list\main_content.php", "PHP", 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 277
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\report\main_content.php", "PHP", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 123
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\rg_yeni_cihaz_tanimla\main_content.php", "PHP", 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 362
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\rglist\main_content.php", "PHP", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 285
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz\yeni_cihaz_tanimla\main_content.php", "PHP", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 239
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz_kontrol\form\main_content.php", "PHP", 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 5, 75, 348
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz_kontrol\list\main_content.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 53
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\cihaz_kontrol\parametreler\main_content.php", "PHP", 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 211
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\demirbas\form\main_content.php", "PHP", 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 584
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\demirbas\list\main_content.php", "PHP", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 116
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\demirbas_birim\form\main_content.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 69
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\demirbas_birim\list\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 81
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\demirbas_kategori\form\main_content.php", "PHP", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 100
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\demirbas_kategori\list\main_content.php", "PHP", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 91
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\departman\form\main_content.php", "PHP", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 66
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\departman\list\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\depo_onay\form\main_content.php", "PHP", 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 136
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\depo_onay\list\main_content.php", "PHP", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 224
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\depo_onay\update\main_content.php", "PHP", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37, 170
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\dokuman\form\main_content.php", "PHP", 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 684
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\dokuman\list\main_content.php", "PHP", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 1, 77, 199
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\dokuman_kategori\form\main_content.php", "PHP", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 100
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\dokuman_kategori\list\main_content.php", "PHP", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 91
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\duyuru\form\main_content.php", "PHP", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 93
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\duyuru\list\main_content.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\duyuru\list_boxed\main_content.php", "PHP", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 202
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\duyuru_kategori\form\main_content.php", "PHP", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 79
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\duyuru_kategori\list\main_content.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\egitim\create_certificate.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 96
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\egitim\create_certificate_multi.php", "PHP", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44, 125
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\egitim\etiket_create.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 77
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\egitim\form\main_content.php", "PHP", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 328
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\egitim\list\main_content.php", "PHP", 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 387
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\cli\error_404.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\cli\error_db.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\cli\error_exception.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\cli\error_general.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\cli\error_php.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\cli\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\html\error_404.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 64
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\html\error_db.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 64
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\html\error_exception.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 32
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\html\error_general.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 64
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\html\error_php.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\html\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\errors\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\example\list\main_content.php", "PHP", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 127
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\giris\main_content.php", "PHP", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 226
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\ilce\form\main_content.php", "PHP", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 79
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\alt_kategoriler.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\content_footer.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\footer.php", "PHP", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\head.php", "PHP", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\header.php", "PHP", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 149
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\header_ugajans.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 81
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\include_script.php", "PHP", 0, 435, 0, 0, 0, 0, 0, 0, 0, 0, 36, 144, 615
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\include_style.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\left_side_bar.php", "PHP", 0, 1412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 584, 1996
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\left_side_bar_ugajans.php", "PHP", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 162
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-config-cihaz.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-config-rg.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 52
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-config-siparis.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 52
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-config-talep.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-config.php", "PHP", 0, 537, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30, 570
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-interact.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\map-style.php", "PHP", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 87
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\pins-config.php", "PHP", 0, 305, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 307
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\includes\right_side_bar.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\index.html", "HTML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\is_tip\form\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 92
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\is_tip\list\main_content.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 81
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek\form\main_content.php", "PHP", 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 429
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek\list\main_content.php", "PHP", 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 313
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek\mail_report\main_content.php", "PHP", 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 23, 25, 275
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek\report\main_content.php", "PHP", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 128
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek_birim\form\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 88
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek_birim\list\main_content.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek_durum\form\main_content.php", "PHP", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 85
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek_durum\list\main_content.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek_kategori\form\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 94
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\istek_kategori\list\main_content.php", "PHP", 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 80
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\izin\form\main_content.php", "PHP", 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 96
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\izin\list\main_content.php", "PHP", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 85
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kapi\kapi_view.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kapi\list\main_content.php", "PHP", 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 205
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\form\main_content.php", "PHP", 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 574
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\list\main_content.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 93
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\list_boxed\main_content.php", "PHP", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 103
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\list_rapor\main_content.php", "PHP", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 112
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\muhasebe_rapor\main_content.php", "PHP", 0, 819, 0, 0, 0, 0, 0, 0, 0, 0, 38, 400, 1257
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\kapi_gecis_rapor.php", "PHP", 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 251
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\kullanici_list.php", "PHP", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 50
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\kullanici_right_bar.php", "PHP", 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 243
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\kullanici_top_bar.php", "PHP", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 77
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\main_content copy 2.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\main_content copy.php", "PHP", 0, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 223
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\main_content.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\profil_arac_raporu.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 43
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\profil_egitim_raporu.php", "PHP", 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 221
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\profil_satis_raporu.php", "PHP", 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 229
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\profil_yonlendirme_raporu.php", "PHP", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 214
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profil\sms_gonder.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 91
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\arac_bilgisi.php", "PHP", 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 3, 77, 280
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\egitim.php", "PHP", 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 261
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\envanter.php", "PHP", 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 112
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\iletisim.php", "PHP", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46, 196
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\main_content.php", "PHP", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 251
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\mesai_bilgileri.php", "PHP", 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 325
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\ozluk_dosyasi.php", "PHP", 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 1, 81, 554
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\parameter.php", "PHP", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 219
"c:\xampp\htdocs\ugbusiness\ugbusiness\application\views\kullanici\profile_new\satis.php", "PHP", 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 230
